ID,SMILES,Type,Value
361637,O=C1N(Cc2ccc(cc2)-n2nccn2)Cc2ccc3nccn3c12,EC50,10000
387781,Cn1cc(Cn2cc(C(=O)N[C@H]3CCCC[C@@H]3O)c3c(F)cccc23)cn1 |r|,EC50,1264
387782,O[C@H]1CCCC[C@@H]1NC(=O)c1cn(Cc2ccnc(Cl)c2)c2cccc(F)c12 |r|,EC50,681
387783,Cn1cc(Cn2cc(C(=O)N[C@@H]3CCCC[C@H]3O)c3c(F)cccc23)cn1 |r|,EC50,370
387784,Cn1nc(Cn2cc(C(=O)N[C@H]3CCCC[C@@H]3O)c3c(F)cccc23)c2ccccc12 |r|,EC50,1492
387785,O[C@H]1CCCC[C@@H]1NC(=O)c1cn(Cc2ccnc(Cl)c2)c2c(F)ccc(F)c12 |r|,EC50,122
387786,O[C@H]1CCCC[C@@H]1NC(=O)c1cn(Cc2ccnc(F)c2)c2cccc(F)c12 |r|,EC50,1360
387787,O[C@H]1CCCC[C@@H]1NC(=O)c1cn(Cc2ccnc(F)c2)c2c(F)ccc(F)c12 |r|,EC50,192
387788,O[C@H]1CCCC[C@@H]1NC(=O)c1cn(Cc2ccncc2F)c2cccc(F)c12 |r|,EC50,1417
387789,O[C@H]1CCCC[C@@H]1NC(=O)c1cn(Cc2ccncc2F)c2c(F)ccc(F)c12 |r|,EC50,940
387790,O[C@H]1CCCC[C@@H]1NC(=O)c1cn(Cc2cc(F)ncc2F)c2cccc(F)c12 |r|,EC50,1534
387791,O[C@H]1CCCC[C@@H]1NC(=O)c1cn(Cc2cc(F)ncc2F)c2c(F)ccc(F)c12 |r|,EC50,432
387792,O[C@H]1CCCC[C@@H]1NC(=O)c1cn(Cc2ccnc(F)c2F)c2cccc(F)c12 |r|,EC50,1378
387793,O[C@H]1CCCC[C@@H]1NC(=O)c1cn(Cc2ccc3ncsc3c2)c2cccc(F)c12 |r|,EC50,160
387794,O[C@H]1CCCC[C@@H]1NC(=O)c1cn(Cc2cnn(CCF)c2)c2cccc(F)c12 |r|,EC50,744
387795,FC1CNCCC1NC(=O)c1cn(Cc2ccnc(F)c2)c2c(F)ccc(F)c12,EC50,1074
387799,FC1CNCCC1NC(=O)c1cn(Cc2ccncc2F)c2c(F)ccc(F)c12,EC50,1105
387800,FC1CNCCC1NC(=O)c1cn(Cc2ccnc(Cl)c2)c2cccc(F)c12,EC50,1689
387801,FC1CNCCC1NC(=O)c1cn(Cc2ccnc(Cl)c2)c2c(F)ccc(F)c12,EC50,1568
387803,FC1CNCCC1NC(=O)c1cn(Cc2ccc(F)cc2)c2cccc(F)c12,EC50,1081
387804,FC1CNCCC1NC(=O)c1cn(Cc2ccc(F)cc2)c2c(F)ccc(F)c12,EC50,1586
387806,FC1CNCCC1NC(=O)c1cn(Cc2ccccc2F)c2cccc(F)c12,EC50,1374
387807,FC1CNCCC1NC(=O)c1cn(Cc2ccc(Cl)cc2)c2cccc(F)c12,EC50,1387
387808,COc1cccc(Cn2cc(C(=O)NC3CCNCC3F)c3c(F)cccc23)c1,EC50,1349
387810,COc1ccc(Cn2cc(C(=O)NC3CCNCC3F)c3c(F)cccc23)cc1,EC50,1448
387812,COc1ccc(Cn2cc(C(=O)NC3CCNCC3F)c3c(F)ccc(F)c23)cc1,EC50,1485
387813,FC1CNCCC1NC(=O)c1cn(Cc2ccnc(F)c2)c2cccc(F)c12,EC50,1306
387814,FC1CNCCC1NC(=O)c1cn(Cc2ccc3ncsc3c2)c2cccc(F)c12,EC50,1163
395155,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2ccccc2F)c2ccccc2O1 |r,t:11|",EC50,422
395156,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2ccccc2F)c2cccc(F)c2O1 |r,t:11|",EC50,134
395157,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2ccccc2F)c2ncccc2O1 |r,t:11|",EC50,1154
395158,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2ccccc2)c2ccccc2O1 |r,t:11|",EC50,1431
395159,"COc1ccc(CN2C=C(Oc3ccccc23)C(=O)N[C@H]2CCCC[C@@H]2O)cc1 |r,c:8|",EC50,135
395160,COc1ccc(CN2C=C(Oc3ccccc23)C(=O)NCC(C)(C)O)cc1 |c:8|,EC50,1511
395161,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2cccc(F)c2)c2ccccc2O1 |r,t:11|",EC50,891
395162,CC(C)(O)CNC(=O)C1=CN(Cc2cccc(F)c2)c2ccccc2O1 |t:8|,EC50,2894
395163,"COc1cccc(CN2C=C(Oc3ccccc23)C(=O)N[C@H]2CCCC[C@@H]2O)c1 |r,c:9|",EC50,699
395164,COc1cccc(CN2C=C(Oc3ccccc23)C(=O)NCC(C)(C)O)c1 |c:9|,EC50,1553
395165,"COc1cc(CN2C=C(Oc3ccccc23)C(=O)N[C@H]2CCCC[C@@H]2O)ccn1 |r,c:7|",EC50,498
395166,COc1cc(CN2C=C(Oc3ccccc23)C(=O)NCC(C)(C)O)ccn1 |c:7|,EC50,1510
395167,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2ccc(F)cc2)c2ccccc2O1 |r,t:11|",EC50,907
395168,CC(C)(O)CNC(=O)C1=CN(Cc2ccc(F)cc2)c2ccccc2O1 |t:8|,EC50,1356
395169,"COc1ccc(CN2C=C(Oc3ccccc23)C(=O)N[C@H]2CCCC[C@@H]2O)cn1 |r,c:8|",EC50,591
395170,COc1ccc(CN2C=C(Oc3ccccc23)C(=O)NCC(C)(C)O)cn1 |c:8|,EC50,1347
395171,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2cccc(c2)C(F)(F)F)c2ccccc2O1 |r,t:11|",EC50,149
395172,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2cccc(F)c2F)c2ccccc2O1 |r,t:11|",EC50,331
395173,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2ccc(F)c(F)c2)c2ccccc2O1 |r,t:11|",EC50,120
395174,OC1COCCC1NC(=O)C1=CN(Cc2cccc(F)c2F)c2ccccc2O1 |t:11|,EC50,1251
395175,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2ccc(Cl)nc2)c2ccccc2O1 |r,t:11|",EC50,369
395176,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2cccnc2)c2ccccc2O1 |r,t:11|",EC50,353
395177,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2ccncc2)c2ccccc2O1 |r,t:11|",EC50,323
395178,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2ccnc(Cl)c2)c2ccccc2O1 |r,t:11|",EC50,514
395179,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2ccccn2)c2ccccc2O1 |r,t:11|",EC50,911
395180,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2ccc(Cl)c(Cl)c2)c2ccccc2O1 |r,t:11|",EC50,159
395181,"Cc1ncccc1CN1C=C(Oc2ccccc12)C(=O)N[C@H]1CCCC[C@@H]1O |r,c:10|",EC50,1374
395182,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2ccc(Cl)cc2Cl)c2ccccc2O1 |r,t:11|",EC50,250
395183,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2cccc(F)c2F)c2cccc(F)c2O1 |r,t:11|",EC50,140
395184,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2ccccc2)c2ncccc2O1 |r,t:11|",EC50,955
395185,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2ccccc2)c2cccnc2O1 |r,t:11|",EC50,1000
395186,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2cccc(F)c2F)c2ncccc2O1 |r,t:11|",EC50,1183
395187,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2ccncc2F)c2ccccc2O1 |r,t:11|",EC50,1517
395188,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2ccc(F)cc2)c2ncccc2O1 |r,t:11|",EC50,1576
395189,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2cccc(F)c2)c2cccnc2O1 |r,t:11|",EC50,1545
395190,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2ccccc2C(F)(F)F)c2ccccc2O1 |r,t:11|",EC50,534
395191,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2ccccc2Cl)c2cccc(F)c2O1 |r,t:11|",EC50,262
395192,"O[C@@H]1CCC[C@H]1NC(=O)C1=CN(Cc2cccc(F)c2F)c2ccccc2O1 |r,t:10|",EC50,1553
395193,"O[C@@H]1CCC[C@H]1NC(=O)C1=CN(Cc2ccccc2F)c2ccccc2O1 |r,t:10|",EC50,1532
395194,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2ccccc2Cl)c2ccccc2O1 |r,t:11|",EC50,168
395195,"O[C@@H]1CCC[C@H]1NC(=O)C1=CN(Cc2cccc(F)c2F)c2cccc(F)c2O1 |r,t:10|",EC50,686
395196,OCc1ccccc1NC(=O)C1=CN(Cc2ccccc2F)c2ccccc2O1 |t:12|,EC50,1625
395197,OCc1ccccc1NC(=O)C1=CN(Cc2cccc(F)c2F)c2cccc(F)c2O1 |t:12|,EC50,1275
395198,OCc1ccccc1NC(=O)C1=CN(Cc2cccc(F)c2F)c2ccccc2O1 |t:12|,EC50,1578
395199,OCc1ccccc1NC(=O)C1=CN(Cc2ccccc2F)c2cccc(F)c2O1 |t:12|,EC50,1084
395200,CC(C)C(CO)NC(=O)C1=CN(Cc2ccccc2F)c2cccc(F)c2O1 |t:9|,EC50,1316
395201,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2ccccc2)c2cccc(F)c2O1 |r,t:11|",EC50,143
395202,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2cccc(F)c2)c2cccc(F)c2O1 |r,t:11|",EC50,420
395203,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2ccnc(c2)-c2ccccc2)c2ccccc2O1 |r,t:11|",EC50,1354
395204,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2ccnc(c2)-c2ccccc2)c2cccc(F)c2O1 |r,t:11|",EC50,230
395205,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2ccnc(Cl)c2)c2cccc(F)c2O1 |r,t:11|",EC50,88
395206,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2ccccc2F)c2c(F)cccc2O1 |r,t:11|",EC50,828
395207,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2ccccn2)c2c(F)cccc2O1 |r,t:11|",EC50,1485
395208,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2ccncc2)c2cccc(F)c2O1 |r,t:11|",EC50,179
395209,"Cc1cc(cnc1F)-c1cc(CN2C=C(Oc3ccccc23)C(=O)N[C@H]2CCCC[C@@H]2O)ccn1 |r,c:14|",EC50,1336
395210,"Cn1ccc(n1)-c1cc(CN2C=C(Oc3ccccc23)C(=O)N[C@H]2CCCC[C@@H]2O)ccn1 |r,c:12|",EC50,1009
395211,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2ccccc2F)c2c(F)ccc(F)c2O1 |r,t:11|",EC50,219
395212,FC1CNCCC1NC(=O)C1=CN(Cc2ccccc2F)c2cccc(F)c2O1 |t:11|,EC50,2370
395213,FC1CNCCC1NC(=O)C1=CN(Cc2cccc(F)c2F)c2cccc(F)c2O1 |t:11|,EC50,2100
395214,OC1CNCCC1NC(=O)C1=CN(Cc2cccc(F)c2F)c2cccc(F)c2O1 |t:11|,EC50,160
395215,OC1CNCCC1NC(=O)C1=CN(Cc2ccccc2F)c2ccccc2O1 |t:11|,EC50,412
395216,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2cccc(F)c2F)c2ccccc2S1 |r,t:11|",EC50,117
395217,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2cccc(F)c2)c2ccccc2S1 |r,t:11|",EC50,936
395218,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2ccccc2)c2ccccc2S1 |r,t:11|",EC50,131
395219,"COc1ccc(CN2C=C(Sc3ccccc23)C(=O)N[C@H]2CCCC[C@@H]2O)cc1 |r,c:8|",EC50,145
395220,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2ccc(F)cc2)c2ccccc2S1 |r,t:11|",EC50,460
395221,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2ccncc2)c2ccccc2S1 |r,t:11|",EC50,599
395222,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2ccc(Cl)nc2)c2ccccc2S1 |r,t:11|",EC50,141
395223,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2ccccn2)c2ccccc2S1 |r,t:11|",EC50,1470
395224,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2cccc(F)c2F)c2ccccc2S1=O |r,t:11|",EC50,906
395225,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2ccccc2)c2ccccc2S1=O |r,t:11|",EC50,1395
395226,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2cccc(F)c2)c2ccccc2S1=O |r,t:11|",EC50,1518
395227,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2ccccn2)c2ccccc2S1=O |r,t:11|",EC50,2162
395228,"O[C@H]1CCCC[C@@H]1NC(=O)C1=CN(Cc2ccc(Cl)nc2)c2ccccc2S1=O |r,t:11|",EC50,1060
50001884,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12 |t:8|,EC50,>10000
50003014,[I-].CC1COCC(C[N+](C)(C)C)O1,EC50,38900
50003015,[I-].C[C@@H]1COC[C@H](C[N+](C)(C)C)O1,EC50,794000
50003359,CCCCCCOc1nsnc1C1=CCCN(C)C1 |t:13|,EC50,1.6
50004656,C[N+](C)(C)CCOC(N)=O,EC50,100
50004656,C[N+](C)(C)CCOC(N)=O,EC50,250
50004665,O=C1CCCN1CC#CCN1CCCC1,EC50,1.6
50005677,C[N+](C)(C)CC#CCN1CCCC1=O,EC50,7400
50006584,C[N+](C)(C)CC#CCOC(=O)Nc1cccc(Cl)c1,EC50,3500
50008072,CC[C@H]1[C@@H](Cc2cncn2C)COC1=O |r|,EC50,18
50019335,CCOC(=O)N1CCC(CN2CCC3(CN(c4ncccc34)S(C)(=O)=O)CC2)CC1,EC50,352
50019401,OC(=O)c1cn(Cc2ccc(cc2)S(F)(=O)=O)c2ccccc2c1=O,EC50,316
50019402,OC(=O)c1cn(Cc2ccc(cc2)N2C(=O)C=CC2=O)c2ccccc2c1=O |c:17|,EC50,417
50019403,OC(=O)c1cn(Cc2ccc(NC(=O)CBr)cc2)c2ccccc2c1=O,EC50,1585
50019404,OC(=O)c1cn(Cc2ccc(cc2)N=C=S)c2ccccc2c1=O,EC50,389
50023229,CCN(Cc1ccccc1C(F)(F)F)C(=O)C1CCN(CC1)S(=O)(=O)c1ccc2[nH]ncc2c1,EC50,5400
50023230,CCN(Cc1ccccc1)C(=O)C1CCN(CC1)S(=O)(=O)c1ccc2OCCOc2c1,EC50,>30000
50030196,CCCCC1CCN(CCCN2C(=O)CCc3ccccc23)CC1,EC50,35
50030222,CN1CCC=C(C1)c1nsnc1OCCCCCC1CCN(CCCN2C(=O)CCc3ccccc23)CC1 |c:4|,EC50,20
50030223,CN1CCC=C(C1)c1nsnc1OCCCCCCCC1CCN(CCCN2C(=O)CCc3ccccc23)CC1 |c:4|,EC50,42
50030224,CN1CCC=C(C1)c1nsnc1OCCCCCCCCCC1CCN(CCCN2C(=O)CCc3ccccc23)CC1 |c:4|,EC50,871
50030245,OCCCCCC1CCN(CCCN2C(=O)CCc3ccccc23)CC1,EC50,112
50030246,OCCCCCCCC1CCN(CCCN2C(=O)CCc3ccccc23)CC1,EC50,69
50030247,OCCCCCCCCCC1CCN(CCCN2C(=O)CCc3ccccc23)CC1,EC50,295
50034625,"CC(=O)OC1CN2CCC1CC2 |(10.76,-5.27,;9.32,-4.51,;9.32,-2.9,;7.94,-5.34,;6.53,-4.61,;6.53,-3.08,;5.18,-2.29,;4.35,-3.24,;4.35,-4.51,;5.2,-5.39,;3.85,-4.62,;3.85,-3.08,)|",EC50,4466
50034650,Cc1ccc(C)c(Cn2nc3c(c[nH]c4ccccc34)c2=O)c1,EC50,>30000
50034652,Cn1nc2c(cn(Cc3ccc(cc3)-n3cccn3)c3ccccc23)c1=O,EC50,2430
50034653,O=c1n(Cc2ccccc2)nc2c1cn(Cc1ccc(cc1)-n1cccn1)c1ccccc21,EC50,>10.0
50034654,O=C1N(Cc2ccc(cc2)-n2cccn2)c2ccccc2C1=O,EC50,10
50034655,O=c1[nH]nc2c1cn(Cc1ccc(cc1)-n1cccn1)c1ccccc21,EC50,1.2
50034656,Cn1cc(cn1)-c1ccc(Cn2cc3c(n[nH]c3=O)c3ccccc23)c(F)c1,EC50,0.6
50034657,Cc1ccc(Cn2nc3c(cn(Cc4ccc(cc4)-n4cccn4)c4ccccc34)c2=O)c(C)c1,EC50,1148
50034658,Cc1ccc(Cn2nc3c(cn(Cc4ccc(cc4F)-c4cnn(C)c4)c4ccccc34)c2=O)c(C)c1,EC50,1940
50034659,COc1ccc(Cn2cc3c(nn(Cc4ccc(C)cc4C)c3=O)c3ccccc23)cc1,EC50,813
50034660,Cc1ccc(Cn2nc3c(cn(Cc4ccncc4)c4ccccc34)c2=O)c(C)c1,EC50,1549
50034661,Cc1ccc(Cn2nc3c(cn(Cc4cccnc4)c4ccccc34)c2=O)c(C)c1,EC50,3631
50034662,Cc1ccc(Cn2nc3c(cn(Cc4ccccn4)c4ccccc34)c2=O)c(C)c1,EC50,3790
50034663,Cc1ccc(Cn2nc3c(cn(Cc4ccc(F)cc4)c4ccccc34)c2=O)c(C)c1,EC50,2020
50034664,Cc1ccc(Cn2nc3c(cn(Cc4cccc(F)c4)c4ccccc34)c2=O)c(C)c1,EC50,1413
50034665,Cc1ccc(Cn2nc3c(cn(Cc4ccccc4F)c4ccccc34)c2=O)c(C)c1,EC50,656
50034666,O=c1n(Cc2ccncc2)nc2c1cn(Cc1ccccc1)c1ccccc21,EC50,<10000
50034667,O=c1n(Cc2cccnc2)nc2c1cn(Cc1ccccc1)c1ccccc21,EC50,6310
50034679,O=c1n(Cc2ccccn2)nc2c1cn(Cc1ccccc1)c1ccccc21,EC50,<10000
50034680,Cc1ccccc1Cn1nc2c(cn(Cc3ccccc3)c3ccccc23)c1=O,EC50,776
50034771,Fc1ccccc1Cn1nc2c(cn(Cc3ccccc3)c3ccccc23)c1=O,EC50,1000
50034772,Cn1nc2c(cn(Cc3ccccc3)c3ccccc23)c1=O,EC50,<10000
50034773,Cc1ccc(C)c(Cn2nc3c(cn(Cc4ccccc4)c4ccccc34)c2=O)c1,EC50,473
50034774,Cc1cc(NC(=O)CS(=O)(=O)c2cn(Cc3ccc(nc3)-c3cnn(C)c3)c3cc(F)cc(F)c23)no1,EC50,310
50035277,C#CCOc1noc2CCCNCc12,EC50,140
50035278,CCOc1noc2CCCNCc12,EC50,95
50035279,COc1noc2CCCNCc12,EC50,460
50035280,CC(C)Oc1noc2CCCNCc12,EC50,170
50044634,OC(=O)\C=C\C(O)=O.CCOC(=O)N1CCC(CN2CCC3(CN(C(=O)N(C)C)c4ncccc34)CC2)CC1,EC50,133
50044849,COc1ccc(cc1)S(=O)(=O)Nc1c(C)cc(C)cc1C,EC50,<15849
50046728,CN1CCC=C(C1)c1nc(C)no1 |c:4|,EC50,32
50061705,"CO\N=C(/C#N)[C@H]1CN2CCC1CC2 |wU:6.5,(10.77,-7.56,;9.23,-7.56,;8.14,-8.66,;8.14,-10.2,;9.41,-10.96,;10.69,-11.69,;6.8,-10.98,;6.8,-12.53,;5.46,-13.28,;4.14,-12.53,;4.14,-10.98,;5.46,-10.2,;4.95,-11.51,;5.89,-12.1,)|",EC50,64
50062570,CCCSc1nsnc1OC1CN2CCC1C2 |THB:9:10:16:14.13|,EC50,1.9
50062574,CCCCOc1nsnc1OC1CNC1,EC50,6202
50062577,CCCSc1nsnc1OC1CN2CC1CCC2 |TLB:9:10:13:17.15.16|,EC50,1
50062579,"CCCCCSc1nsnc1OC1CN2CCC1CC2 |(8.94,-15.94,;8.64,-14.44,;9.78,-13.42,;9.48,-11.91,;10.62,-10.88,;10.31,-9.38,;11.46,-8.36,;12.97,-8.68,;13.74,-7.33,;12.7,-6.19,;11.32,-6.82,;9.99,-6.05,;8.64,-6.82,;8.64,-8.36,;7.31,-9.12,;6,-8.36,;6,-6.82,;7.31,-6.04,;6.56,-7.38,;8.08,-7.78,)|",EC50,433
50062582,CCCCOc1nsnc1OC1CCNC1,EC50,4867
50062584,"CCCCCCOc1nsnc1OC1CN2CCC1CC2 |(7.81,-17,;8.96,-15.97,;8.66,-14.47,;9.8,-13.45,;9.5,-11.93,;10.64,-10.9,;10.33,-9.4,;11.48,-8.38,;13,-8.7,;13.77,-7.35,;12.72,-6.2,;11.34,-6.83,;10,-6.06,;8.66,-6.83,;8.66,-8.38,;7.32,-9.14,;6.01,-8.38,;6.01,-6.83,;7.32,-6.05,;6.57,-7.39,;8.1,-7.79,)|",EC50,258.9
50062585,"CCCSc1nsnc1OC1CN2CCC1CC2 |(9.78,-13.42,;9.48,-11.91,;10.62,-10.88,;10.31,-9.38,;11.46,-8.36,;12.97,-8.68,;13.74,-7.33,;12.7,-6.19,;11.32,-6.82,;9.99,-6.05,;8.64,-6.82,;8.64,-8.36,;7.31,-9.12,;6,-8.36,;6,-6.82,;7.31,-6.04,;6.56,-7.38,;8.08,-7.78,)|",EC50,430.9
50062586,"CCCCOc1nsnc1OC1CN2CCC1CC2 |(8.64,-14.44,;9.78,-13.42,;9.48,-11.91,;10.62,-10.88,;10.31,-9.38,;11.46,-8.36,;12.97,-8.68,;13.74,-7.33,;12.7,-6.19,;11.32,-6.82,;9.99,-6.05,;8.64,-6.82,;8.64,-8.36,;7.31,-9.12,;6,-8.36,;6,-6.82,;7.31,-6.04,;6.56,-7.38,;8.08,-7.78,)|",EC50,102
50062589,"CCCCSc1nsnc1OC1CN2CCC1CC2 |(8.64,-14.44,;9.78,-13.42,;9.48,-11.91,;10.62,-10.88,;10.31,-9.38,;11.46,-8.36,;12.97,-8.68,;13.74,-7.33,;12.7,-6.19,;11.32,-6.82,;9.99,-6.05,;8.64,-6.82,;8.64,-8.36,;7.31,-9.12,;6,-8.36,;6,-6.82,;7.31,-6.04,;6.56,-7.38,;8.08,-7.78,)|",EC50,22.3
50062593,"CCCCCCSc1nsnc1OC1CN2CCC1CC2 |(7.81,-17,;8.96,-15.97,;8.66,-14.47,;9.8,-13.45,;9.5,-11.93,;10.64,-10.9,;10.33,-9.4,;11.48,-8.38,;13,-8.7,;13.77,-7.35,;12.72,-6.2,;11.34,-6.83,;10,-6.06,;8.66,-6.83,;8.66,-8.38,;7.32,-9.14,;6.01,-8.38,;6.01,-6.83,;7.32,-6.05,;6.57,-7.39,;8.1,-7.79,)|",EC50,225
50062597,"CCCCCOc1nsnc1OC1CN2CCC1CC2 |(8.94,-15.94,;8.64,-14.44,;9.78,-13.42,;9.48,-11.91,;10.62,-10.88,;10.31,-9.38,;11.46,-8.36,;12.97,-8.68,;13.74,-7.33,;12.7,-6.19,;11.32,-6.82,;9.99,-6.05,;8.64,-6.82,;8.64,-8.36,;7.31,-9.12,;6,-8.36,;6,-6.82,;7.31,-6.04,;6.56,-7.38,;8.08,-7.78,)|",EC50,164.8
50064609,CC(=O)OC1CC2CCCC1N2 |TLB:3:4:11:9.8.7|,EC50,6.17
50064612,CN1C2CC(OC(C)=O)C1CCC2 |THB:5:4:1:10.12.11|,EC50,24500
50065205,C#CCC#CCO\N=C1/CN2CCC1C2,EC50,4700
50065210,C#CCC#CCC#CCO\N=C1/CN2CCC1C2,EC50,5100
50065213,C#CCO\N=C1/CN2CCC1C2,EC50,890
50065223,COc1cccc(c1)C#CCO\N=C1/CN2CCC1C2,EC50,>1000
50065227,C(O\N=C1/CN2CCC1C2)C#Cc1ccccc1,EC50,3300
50066074,"CSCC1CC(=NO1)C1=CCCN(C)C1 |c:5,t:9|",EC50,5680
50066075,"CN1CCC=C(C1)C1=NOC(C1)C#N |c:4,t:8|",EC50,7540
50066076,"CN1CCC=C(C1)C1=NOC(C1)N1CCCC1=O |c:4,t:8|",EC50,31
50066077,"CN1CCC=C(C1)C1=NOC(O)C1 |c:4,t:8|",EC50,17320
50066078,CN1CCC=C(C1)c1ccon1 |c:4|,EC50,780
50066079,CO\N=C\C1=CCCN(C)C1 |t:4|,EC50,21
50072214,C(Oc1nsnc1[C@H]1CN2CCC1C2)C#Cc1ccccc1,EC50,0.99
50072215,CN1CCC=C(C1)c1nsnc1OCC#Cc1ccccc1 |c:4|,EC50,110
50072220,C(Oc1nsnc1[C@@H]1C[N@]2C[C@@H]1CCC2)C#Cc1ccccc1,EC50,28
50072224,C(Sc1nsnc1[C@@H]1C[N@]2C[C@@H]1CCC2)C#Cc1ccccc1,EC50,1
50072225,C(Sc1nsnc1[C@H]1C[N@]2C[C@@H]1CCC2)C#Cc1ccccc1,EC50,0.2
50072226,C(Oc1nsnc1[C@@H]1CN2CC[C@H]1C2)C#Cc1ccccc1,EC50,67
50072227,C(Oc1nsnc1[C@H]1C[N@]2C[C@@H]1CCC2)C#Cc1ccccc1,EC50,0.5
50072228,"C(Oc1nsnc1C1CN2CCC1CC2)C#Cc1ccccc1 |(14.79,-5.45,;13.26,-5.32,;12.37,-6.6,;12.89,-8.07,;11.66,-9,;10.38,-8.12,;10.82,-6.64,;9.88,-5.4,;8.44,-5.96,;7.22,-5.01,;8.49,-3.99,;8.96,-4.86,;10.1,-3.86,;8.91,-2.91,;7.44,-3.72,;15.47,-6.86,;16.24,-8.18,;16.99,-9.52,;18.54,-9.52,;19.29,-10.85,;18.51,-12.2,;16.98,-12.2,;16.22,-10.85,)|",EC50,16
50072229,C(Sc1nsnc1[C@@H]1C[N@@]2CC[C@H]1C2)C#Cc1ccccc1,EC50,>100
50072233,C(Oc1nsnc1C12CN3CC1C2C3)C#Cc1ccccc1,EC50,71
50075195,CC[C@@H]1SC2(CCNCC2)N(CCCCCCCCOc2ccc3cc(Cn4cc(C(O)=O)c(=O)c5cccc(F)c45)ccc3c2)C1=O |r|,EC50,60
50075196,[Br-].C[N+](C)(CCCCNC(=O)c1cn(Cc2ccccc2)c2c(F)cccc2c1=O)CC#CCOC1=NOCC1 |t:37|,EC50,58
50075197,[Br-].C[N+](C)(CCCCNC(=O)c1cn(Cc2ccccc2)c2cc(Br)ccc2c1=O)CC#CCOC1=NOCC1 |t:37|,EC50,63
50075198,[Br-].C[N+](C)(CCCCNC(=O)c1cn(Cc2ccccc2)c2cc(Cl)c(F)cc2c1=O)CC#CCOC1=NOCC1 |t:38|,EC50,32
50075199,[Br-].C[N+](C)(CCCCCCNC(=O)c1cn(Cc2ccccc2)c2c(F)cccc2c1=O)CC#CCOC1=NOCC1 |t:39|,EC50,178
50075200,[Br-].C[N+](C)(CCCCCCNC(=O)c1cn(Cc2ccccc2)c2cc(Br)ccc2c1=O)CC#CCOC1=NOCC1 |t:39|,EC50,15
50075201,[Br-].C[N+](C)(CCCCCCNC(=O)c1cn(Cc2ccccc2)c2cc(Cl)c(F)cc2c1=O)CC#CCOC1=NOCC1 |t:40|,EC50,302
