SMILES,Type,Relation,Value
CC(=O)N[C@@H](CCCN)C(=O)NC(=O)[C@H](C)NC(=O)[C@H](CCNC(=N)N)NCCN1CCN(C(=O)CCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Ki,'=',87.1
CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,Ki,'=',1375
CN1CCC[C@@H](c2nc3ccccc3n2Cc2ccc(F)cc2)C1,Ki,'=',2800
CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2.CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3/C(C)=C/C[C@@H]4C[C@@H](C[C@]5(CC[C@H](C)[C@@H](C(C)C)O5)O4)OC(=O)[C@@H]4C=C(C)[C@@H](O)[C@H]5OC/C(=C\C=C\[C@@H]3C)[C@]54O)C[C@@H]2OC)O[C@@H](C)[C@@H]1O,Ki,'=',1190.7
Cn1c(SCCCN2CC3CCN(c4ccc(C(F)(F)F)cc4)C3C2)nnc1-c1ccc(=O)n(C)c1,Ki,'=',380.19
CC(C)=CCCN1CCC(NC(=O)[C@](O)(c2ccccc2)C2CCCC2)CC1,Ki,'=',19
C[C@H]1O[C@@H]([C@@H]2CCC[N+]2(C)C)C[S@@+]1[O-].[I-],Ki,'<',100000
O=C(NCC1CCN(C2CCCC2)CC1)[C@H]1CCCN1C(=O)[C@@H]1C[C@@H](O)CN1C(=O)CC(c1ccc(F)cc1)(c1ccc(F)cc1)c1ccc(F)cc1,Ki,'=',210
C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3[C@@H](CCCN3CCOCC3)[C@@H]12,Ki,'=',222
O=C(NC1CCN(Cc2ccncc2)CC1)C(O)(c1ccccc1)C1CCCC1,Ki,'=',660
Cc1ccc(CN2CCC(NC(=O)C(O)(c3ccccc3)C3CCCC3)CC2)cc1,Ki,'=',3.5
CCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN1CCc2cc(O)ccc2C1O3,Ki,'>',21877.62
O=C(CCCCCNC(=O)CCc1ccc2n1[B-](F)(F)[N+]1=C(c3cccs3)C=CC1=C2)NCCCCN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,Ki,'=',69.7
C[C@H]1OC[C@@H](C[N+](C)(C)C)O1,Ki,'=',10964.78
Cc1cnc(N2CCc3ccccc3C2)cc1N,Ki,'=',870
C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@H]3[C@H](/C=C/[C@H]3CCC[C@H](C)N3C)[C@@H]12,Ki,'=',1737.8
CC(=O)OCCCCCCCCCCCCOc1nsnc1C1=CCCN(C)C1.Cl,Ki,'=',3.981
Cc1cc(NCCN2CCOCC2)nnc1-c1ccccc1,Ki,'=',550
C[N+]1(C)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@H]1O[C@H]12.[Br-],Ki,'=',0.321
COc1ccc([S@@+]([O-])c2ccc(C(C#N)N3CCN(C4CCCCC4)CC3)cc2)cc1,Ki,'=',83
CCO/C(O)=C1\CN2CC(CCC2COCc2ccccc2)C1=O,Ki,'=',6600
C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3[C@@H](CCCN3CCCC(O)C3)[C@@H]12,Ki,'=',1533
C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3[C@@H](CCCN3CCN(C)CC3)[C@@H]12,Ki,'=',579
Cc1ncoc1-c1nnc(SCCCN2CC3CCN(c4ccccc4)C3C2)n1C,Ki,'=',1000
CC(c1ccc(S(=O)(=O)c2ccc(S(C)(=O)=O)cc2)cc1)N1CCN(C2CCCCC2)CC1,Ki,'=',106
O=C(Nc1ccc(F)cc1-c1ccc(Br)cc1)OCC1CCNCC1,Ki,'=',15
C[N+](C)(C)CC#CCOC(=O)Nc1ccc(Cl)cc1.[Cl-],Ki,'=',1949.84
CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,Ki,'=',68
Nc1cccc(N2CCc3ccccc3C2)n1,Ki,,
C[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,Ki,'=',0.3236
C=C(c1ccc([S@@+]([O-])c2ccc(OC)cc2)cc1)C1CCN(C2CCCCC2)CC1,Ki,'=',0.68
O=C(NCCC1CCNCC1)[C@H]1CCCN1C(=O)[C@@H]1C[C@@H](O)CN1C(=O)CC(c1ccc(F)cc1)(c1ccc(F)cc1)c1ccc(F)cc1,Ki,'=',300
C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCN(C(=O)OCCC)CC2)CC1,Ki,'=',40.74
O=C(CCCN1CCCN(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,Ki,'=',871.6
CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,Ki,'=',19.95
COc1ccc(CCN(C(=O)OC2CN3CCC2CC3)c2ccccc2)cc1,Ki,'=',10
COc1ccc(CCN(C(=O)OC2CCN(C)CC2)c2ccccc2)cc1OC,Ki,'=',770
O=C(OCCCc1ccc(F)c(F)c1)N(c1ccccc1)C1CN2CCC1CC2,Ki,'=',300
O=C(OCc1ccc(Cl)c(Cl)c1)N(c1ccccc1)C1CN2CCC1CC2,Ki,'=',60
O=C(OCc1ccc2c(c1)OCO2)N(c1ccccc1)C1CN2CCC1CC2,Ki,'=',30
COc1ccc(CCCOC(=O)N(c2ccccc2)C2CN3CCC2CC3)cc1OC,Ki,'=',1460
COc1ccc([S@@+]([O-])c2ccc(C(C#N)C3CCN(C4CCCCC4)CC3)cc2)cc1,Ki,'=',113.1
NCCC1CCN(C(=O)[C@](O)(c2ccccc2)C2CCCC2)CC1,Ki,'=',2.1
CN(C)CCN(C)C(=O)C1=C/C(=C\c2ccccn2)c2ccccc21,Ki,'=',21877.62
C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](C=C(c1cccs1)c1cccs1)C2.[Br-],Ki,'=',0.38
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,Ki,'=',125.89
CCCCCCSc1nccnc1O[C@@H]1CN2CCC1C2,Ki,'=',75
CN1CCC=C(c2nsnc2SCCCCCCCSc2nsnc2C2=CCCN(C)C2)C1,Ki,'=',7.6
OC1(C2=CN3CCC2CC3)c2ccccc2CCc2ccccc21,Ki,'=',2040
C[N+]12CCC(CC1)C(C1Cc3ccccc3O1)C2,Ki,'=',1700
CCN(CC)CCCCCOC(=O)C(C)(c1ccccc1)C1CCCCC1,Ki,'=',298
C[C@@H]1O[C@H]([C@@H]2CCCN2C)C[S@+]1[O-],Ki,'<',100000
CN1CCC=C(c2nsnc2SCCCCSc2nsnc2C2=CCCN(C)C2)C1,Ki,'=',0.93
C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCN(S(=O)(=O)CCC)CC2)CC1,Ki,'=',25.7
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,Ki,'=',1600
CNC1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,Ki,'=',988
CC(=O)OCC[N+](C)(C)C,Ki,'=',13489.63
CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1,Ki,'=',19
O=C(CCC1=[N+]2C(=Cc3ccc(-c4cccs4)n3[B-]2(F)F)C=C1)NCCCCCCN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,Ki,'=',8.8
C=CCCCC[N@+]1(C)C2CCC1C[C@H](CC(C#N)(c1ccccc1)c1ccccc1)C2.[Br-],Ki,'=',0.12
Clc1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2,Ki,'=',60.26
C[C@H]1O[C@@H]([C@H]2CCC[N+]2(C)C)CS1,Ki,'=',5888.44
C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCN(C(=O)OCC)CC2)CC1,Ki,'=',6.486
C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCN(S(=O)(=O)Cc3ccccc3)CC2)CC1,Ki,'=',33.34
C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCN(C(=O)C(C)C)CC2)CC1,Ki,'=',116.68
CN1CCC=C(c2nsnc2SCCCCCCCCSc2nsnc2C2=CCCN(C)C2)C1,Ki,'=',5
CN1CCC[C@@H]1[C@@H]1C[S+]([O-])C(c2ccccc2)(c2ccccc2)O1,Ki,'=',74.13
C[N+]1(C)CCC[C@H]1[C@H]1C[S+]([O-])[C@@](c2ccccc2)(C2CCCCC2)O1.[I-],Ki,'=',12.02
[3H]C([3H])([3H])Oc1cc(I)c(OC)cc1CCNCc1ccccc1OC([3H])([3H])[3H],Ki,'>',500
c1cnc(O[C@@H]2CN3CCC2C3)cn1,Ki,'=',2500
CCCCCCOc1nccnc1O[C@@H]1CN2CCC1C2,Ki,'=',14
CN1CCC(c2cccc(F)c2)=C(C(=O)OCCc2ccc3c(c2)CCO3)C1,Ki,'>',100000
Cc1cccc(CCOC(=O)C2=C(c3ccccc3)CCN(C)C2)c1,Ki,'=',880
CCCN(CCC)CC1CCCCN1CCNC(=O)N1c2ccccc2C(=O)Nc2cccnc21,Ki,'=',30.9
C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCN(C(=O)OCC(C)C)CC2)CC1,Ki,'=',10.5
C[N+]1(CCCC(O)(c2ccccc2)c2ccccc2)CCN(CCCC(O)(c2ccccc2)c2ccccc2)CC1.[I-],Ki,'=',7079.46
Cl.Cl.OC(CCCN1CCN(CCCC(O)(c2ccccc2)c2ccccc2)CC1)(c1ccccc1)c1ccccc1,Ki,'=',851138.04
C[N+]1(C)CCN(CCCC(O)(c2ccccc2)c2ccccc2)CC1.[I-],Ki,'=',2951.21
CCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN1CCc2cc(OC)ccc2C1O3,Ki,'=',2290.87
C1=C(c2csc3ccccc23)C2CCN1CC2,Ki,'=',37
CC(C)=CCCN1CCC(NC(=O)[C@](O)(c2ccccc2)[C@H]2CC[C@@H](F)C2)CC1,Ki,'=',61
O=C(NC1CCN(Cc2ccsc2)CC1)C(O)(c1ccccc1)C1CCCC1,Ki,'=',9
CNc1ccnc(N2CCc3ccccc3C2)c1,Ki,'=',1200
CC(C)(N)CC1CCN(C(=O)[C@](O)(c2ccccc2)[C@@H]2CCC(F)(F)C2)CC1,Ki,'=',37
CCN1CCC(c2ccccc2)=C(C(=O)OCCc2ccc3c(c2)OCO3)C1,Ki,'=',200
CCN1CCC(c2ccccc2)=C(C(=O)OCCc2ccc(OC)cc2)C1,Ki,'=',170
CN1[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@H]12,Ki,'=',7.5
COc1ccc(CCCN2CCC(CCC(=O)c3cc(Cl)c(N)c4c3OCCO4)CC2)cc1OC,Ki,'=',1584.89
CC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1,Ki,'=',39.81
CC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1,Ki,'=',2.512
CC(=O)N[C@@H](CCCN)C(=O)NC(=O)[C@H](C)NC(=O)[C@H](CCNC(=N)N)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Ki,'=',1.259
CC(=O)N[C@H](CCCN)C(=O)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NCCN1CCN(CCC(=O)NC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Ki,'=',53.7
C[N+]1(C)CCC[C@H]1[C@H]1C[S+]([O-])[C@](c2ccccc2)(C2CCCCC2)O1.[I-],Ki,'=',154.88
Cc1ccc(C[N+](C)(C)C)o1,Ki,'=',7943.28
Cc1ccc([C@@H]2CCC[N+]2(C)C)o1.[I-],Ki,'=',5623.41
CN1CCC=C(c2nsnc2OCCOCCOCCOCCOc2nsnc2C2=CCCN(C)C2)C1,Ki,'=',0.12
CN1CCC=C(c2nsnc2OCCCCCCCCCCCCO)C1.Cl,Ki,'=',50.12
CCCc1c(C(=O)OCC)c2c3c(ccc2n1C)OC1c2ccc(OC)cc2CCN1C3,Ki,'=',1318.26
COc1ccc([S@@+]([O-])c2ccc(C(=O)C3CCN(C4CCCCC4)CC3)cc2)cc1,Ki,'=',103.8
C1=C(c2cccs2)C2CCN1CC2,Ki,'=',290
CCN(CC)CCSC(C(=O)OCC=C(C)C)c1ccccc1,Ki,'=',1040
CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,Ki,'=',0.922
CCN(CC)CCOC(=O)C(c1ccccc1)N1CCCCC1,Ki,'=',517
OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,Ki,'=',398.11
CN(C)C1(CNCCC2=CCSCC2)COc2ccccc2OC1,Ki,'=',140
CN(C)C1(CNCCc2ccc(Cl)cc2)COc2ccccc2OC1,Ki,'=',260
Cc1ccc(CCNCC2(N(C)C)COc3ccccc3OC2)cc1,Ki,'=',220
CN1CCC=C(c2nsnc2SCCCCCCCCCCCSc2nsnc2C2=CCCN(C)C2)C1,Ki,'=',0.57
CCCCCCOc1nsnc1C1=CCCN(C)C1,Ki,'=',158.49
CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)NCCCCCC(=O)NCCOCCOCCN4CCN(CC(=O)N5c6ccccc6C(=O)Nc6cccnc65)CC4)cc3S(=O)(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1,Ki,'=',53.5
CCN1C(CCC2[C@H]3[C@H](C)OC(=O)[C@H]3C[C@H]3CCCC[C@H]23)CCC1(C)C,Ki,'=',811
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,Ki,'=',646
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,Ki,'=',636
C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3[C@@H](CCCN3CCC(N4CCCCC4)CC3)[C@@H]12,Ki,'=',312
CN(C)C(=O)CN1CCCC(c2nc3ccccc3n2CCOc2ccccc2)C1,Ki,'>',10000
C[N+]1(CC#CCOC2=NOCC2)CCCCC1.[I-],Ki,'=',7367
CN1CCC=C(c2nsnc2SCCSc2nsnc2C2=CCCN(C)C2)C1,Ki,'=',20
COc1nsnc1OCCOCCOCCOCCOc1nsnc1C1=CCCN(C)C1.Cl,Ki,'=',25.12
CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H]2CCC[N+](C)(Cc3cccc(O)c3)C2)cc1.[I-],Ki,'=',0.3162
OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,Ki,'=',2.36
CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,Ki,'=',0.366
CN(C)CCC1=C(Cc2cnccn2)c2ccccc2C1,Ki,'=',19000
Cc1ccc2c(c1)CC(CCN(C)C)=C2[C@@H](C)c1nccs1,Ki,'>',10000
CCN1CCC(c2ccccc2)=C(C(=O)OCc2ccc(OC)cc2)C1,Ki,'=',3060
C[N+](C)(CCCC(O)(c1ccccc1)c1ccccc1)CCC[N+](C)(C)CCCC(O)(c1ccccc1)c1ccccc1.[I-].[I-],Ki,'=',7244.36
CN(C)C[C@H]1COCC(c2ccccc2)(c2ccccc2)O1,Ki,'=',1.259
C[C@@H](c1ccccn1)c1c(CCN(C)C)oc2ccccc12,Ki,'=',0.32
C[N+](C)(C)CC1COCC(c2ccccc2)(C2CCCCC2)O1.[I-],Ki,'=',0.5248
CN(C)CC1COCC(c2ccccc2)(C2CCCCC2)O1,Ki,'=',1.38
CC1CCN(CCCN2C(=O)CCc3ccccc32)CC1,Ki,'=',12022.64
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,Ki,'=',20
C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](CC(C#N)(c1ccccc1)c1ccccc1)C2.[Br-],Ki,'=',0.05
CN1CCC[C@@H]1[C@@H]1C[S+]([O-])[C@](c2ccccc2)(C2CCCCC2)O1,Ki,'=',79.43
C[N+]1(C)CCC[C@@H]1[C@@H]1C[S+]([O-])[C@@](c2ccccc2)(C2CCCCC2)O1.[I-],Ki,'=',6.918
CN1CCC[C@@H]1[C@@H]1C[S+]([O-])[C@](c2ccccc2)(C2CCCCC2)O1,Ki,'=',14.13
C[C@H](C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,Ki,'=',2.4
CN(C)CCC1=C(Cc2cnccn2)c2ccccc2C1,Ki,'=',19
C[C@@H](c1ccccn1)c1c(CCN(C)C)sc2ccccc12,Ki,'=',5.3
CCCCCc1[nH]c2ccc3c(c2c1C(=O)OCC)CN1CCc2cc(OC)ccc2C1O3,Ki,'=',20417.38
C[C@@H]1COC[C@@H](C[N+](C)(C)C)O1.[I-],Ki,'>',100000
CC1(C)COC[C@@H](C[N+](C)(C)C)O1.[I-],Ki,'=',47863.01
CCOCCOCCOCCOc1nsnc1C1=CCCN(C)C1.Cl,Ki,'=',630.96
COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],Ki,'=',742
COc1cccc(C2CC2C[N+](C)(C)C)c1.O=C[O-],Ki,'=',7300
COc1cccc(C(O)C[N+](C)(C)C)c1.O=C[O-],Ki,'=',13000
c1csc(COC2CCNC2)n1,Ki,'=',4200
CC[N+]1(CCOC(=O)C(O)(c2ccccc2)c2ccccc2)CCCCC1.[Br-],Ki,'=',8.387
CN1CCC=C(c2nsnc2SCCCCCCCCCCSc2nsnc2C2=CCCN(C)C2)C1,Ki,'=',0.32
CN1CCC=C(c2nsnc2SCCCCCSc2nsnc2C2=CCCN(C)C2)C1,Ki,'=',14
COc1ccc(CCOC(=O)C2=C(c3ccccc3F)CCN(C)C2)cc1OC,Ki,'>',100000
COc1ccc(CCOC(=O)C2=C(c3ccccc3)CCN(C)C2)cc1OC,Ki,'=',25300
CN1CCC(c2ccccc2)=C(C(=O)OCCCc2ccc3c(c2)CCO3)C1,Ki,'=',920
CCCCN1CCC(c2ccccc2)=C(C(=O)OCCc2ccc3c(c2)CCO3)C1,Ki,'>',100000
COc1ccc(CCOC(=O)C2=C(c3ccccc3)CCN(C)C2)cc1,Ki,'=',20
COc1ccc(CCOC(=O)C2=C(c3ccccc3)CCN(Cc3ccc(OC)cc3)C2)cc1,Ki,'>',100000
COc1ccc(CCOC(=O)C2=C(c3cccc(F)c3)CCN(C)C2)cc1OC,Ki,'=',27000
CN1CCC=C(c2nsnc2OCCOCCOc2nsnc2C2=CCCN(C)C2)C1,Ki,'=',4.9
O=C(Nc1ccc(F)cc1-c1cccc(Cl)c1)OCC1CCNCC1,Ki,'=',0.34
CCC(=O)NCc1cc(C(=O)NCCNC(=O)CCc2cn(CCCCC3CCN(CC(=O)N4c5ccccc5NC(=O)c5ccccc54)CC3)cn2)cc(C(=O)NCCNC(=O)CCc2cn(CCCCC3CCN(CC(=O)N4c5ccccc5NC(=O)c5ccccc54)CC3)cn2)c1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Ki,'=',1.514
C[N+](C)(C)C[C@@H]1CNC(=O)O1,Ki,'>',100000
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)[C@@H]2CCCC[C@H]21,Ki,'=',2290.87
CN1CCC(OC(=O)N(CCc2ccc(F)cc2)c2ccccc2)CC1,Ki,'=',70
O=C(OC1CN2CCC1CC2)N(CCc1ccc(F)cc1)c1ccccc1,Ki,'=',2
COc1ccc(CCN(C(=O)OC2C[C@H]3CC[C@H](C2)N3C)c2ccccc2)cc1,Ki,'=',350
COc1ccc(CCOC(=O)N(c2ccccc2)C2CN3CCC2CC3)cc1,Ki,'=',760
COc1ccc(CCOC(=O)N(c2ccccc2)C2CN3CCC2CC3)cc1OC,Ki,'=',6980
C[N+](C)(C)C[C@@H]1CO[C@@H](C(c2ccccc2)c2ccccc2)CO1.[I-],Ki,'=',831.76
C[N+](C)(C)C[C@@H]1CO[C@@H](c2ccc(Cc3ccccc3)cc2)CO1.[I-],Ki,'>',10000
C[N+](C)(C)C[C@@H]1COC[C@H](c2ccc(S(=O)(=O)c3ccccc3)cc2)O1.[I-],Ki,'=',8317.64
CN(C)CCC1=C/C(=C\c2cccnc2)c2ccccc21,Ki,'=',18620.87
CN1CCC=C(c2nsnc2OCCCCCCCCCCOc2nsnc2C2=CCCN(C)C2)C1,Ki,'=',0.23
FC(F)(F)c1cc(Oc2nccc3occc23)ccc1-c1cccc2nccn12,Ki,'=',9000
CCCC(C)(C)C(=O)N(CC)CCCC1CCN(CC(=O)N2c3ccc(Cl)cc3C(=O)Nc3cccnc32)CC1,Ki,'=',1071.52
O=C(NC1CCN(Cc2cccnc2)CC1)C(O)(c1ccccc1)C1CCCC1,Ki,'=',470
CN(C)CCC1=C(Cc2ncccn2)c2ccccc2C1,Ki,'>',10000
CCOC(=O)c1c(CC)[nH]c2ccc3c(c12)CN1CCc2cc(OC)ccc2C1O3,Ki,'=',2187.76
O=S(=O)(NCCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cc2ccccc2s1,Ki,'>',1000
CC(C)=CCCN1CCC(NC(=O)[C@](O)(c2ccccc2)[C@@H]2CCC(F)(F)C2)CC1,Ki,'=',22
O=C(OCOCCN1CCOCC1)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,Ki,'=',3110
CN(C)CCC1CCN(C(=O)[C@](O)(c2ccccc2)[C@@H]2CCC(F)(F)C2)CC1,Ki,'=',760
CC(C1=C(CCN2CCOCC2)Cc2ccccc21)c1ccccn1,Ki,'=',4365.16
O=C(NC1CCNCC1)[C@](O)(c1ccccc1)[C@@H]1CCC(F)(F)C1,Ki,'=',310
C[C@@H]1OC(=O)[C@@H]2C[C@@H]3CCCC[C@@H]3[C@@H](/C=C\[C@H]3CCC[C@H](C)N3C)[C@H]12,Ki,'=',2344.23
CC(c1ccc(S(=O)(=O)c2ccc(Cl)cc2)cc1)N1CCN(C2CCCCC2)CC1,Ki,'=',8
Cc1cccc(CN2CCC(NC(=O)[C@](O)(c3ccccc3)[C@@H]3CCC(F)(F)C3)CC2)c1,Ki,'=',0.88
O=Cc1ccc(C2=CN3CCC2CC3)s1,Ki,'=',990
C[N+](C)(C)CCOC(N)=O.[Cl-],Ki,'=',3162.28
CCN1CCC(c2ccccc2)=C(C(=O)OCCc2ccc([N+](=O)[O-])cc2)C1,Ki,'=',810
CCN1CCC(c2ccccc2)=C(C(=O)OCCc2ccc(Cl)cc2)C1,Ki,'=',560
C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3[C@@H](CCCN3CCc4ccccc4C3)[C@@H]12,Ki,'=',304
CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,Ki,'=',3.943
Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,Ki,'=',287
COC(=O)C1=CCCN(C)C1,Ki,'=',14
COc1ccc2c(c1)CCN1Cc3c(ccc4[nH]c(C)c(Cc5ccccc5)c34)OC21,Ki,'=',2511.89
C1OCC2(CN3CCC2CC3)O1,Ki,'=',19000
C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3/C(=C/C[C@H]3CCC[C@H](C)N3C)[C@@H]12,Ki,'=',65.9
C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3[C@@H](/C(O)=C/[C@H]3CCC[C@H](C)N3C)[C@@H]12,Ki,'=',1567
C[C@@H]1OC(=O)[C@H]2C=C3CCCC[C@@H]3/C(=C/CC3CCC(C)(C)N3C)[C@@H]12,Ki,'=',177
C[C@@H]1OC(=O)[C@H]2C=C3CCCC[C@@H]3/C(=C/CC3CCC(C)(C)[N+]3(C)C)[C@@H]12.[I-],Ki,'=',446
CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccc(S(=O)(=O)NCCCCCC(=O)O)cc2S(=O)(=O)[O-])cc1,Ki,'>',10000
C[C@H]1OCC2(CN3CCC2CC3)O1,Ki,'=',2900
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,Ki,'=',23.5
Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,Ki,'=',1.4
CCCCN(CCCC)c1ccc(/C=C/c2cc[n+](CCC[N+](CC)(CC)CC)cc2)cc1.[Br-].[Br-],Ki,'=',44
O=C(CCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cc2c3c(c1)CCN3C(=O)CC2,Ki,'>',1000
CC[C@H]1c2cc(OC)ccc2CC[C@@]1(C)N,Ki,'>',10000
CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],Ki,'=',7.941
CCN1CCC(c2ccccc2)=C(C(=O)OCCc2cc(OC)c(OC)c(OC)c2)C1,Ki,'>',100000
CCN1CCC(c2ccccc2)=C(C(=O)OCCc2ccc3c(c2)CCO3)C1,Ki,'=',1390
CCN1CCC(c2ccccc2)=C(C(=O)O[C@@H](C)Cc2ccc(OC)cc2)C1,Ki,'>',100000
CN1CCCC1c1ccco1,Ki,'=',33113.11
Cc1ccc(C2CCCN2)o1,Ki,'=',38018.94
Nc1ccccc1C(=O)N1CCC(N2CCC(Cc3ccc(S(=O)(=O)c4cccc(Cl)c4)cc3)CC2)CC1,Ki,'=',323.59
NCC(=O)NC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Ki,'=',2951.21
NC1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Ki,'=',2.57
CC(=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@@H](CCCNC(=N)N)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Ki,'=',52.48
