SMILES,Type,Relation,Value
Cn1cc2cccc(-c3cc(F)c(CN4Cc5cnn(CC6CCCO6)c5C4=O)c(F)c3)c2n1,EC50,'=',6890
Cn1cc(-c2ccc(CN3C(=O)C4(CCN(c5ncccn5)C4)c4ccccc43)c(F)c2)cn1,EC50,'=',2500
CCN1CCC2(C1)C(=O)N(Cc1ccc(-c3cnn(C)c3)cc1F)c1ccccc12,EC50,'=',3235.94
,,,
Cn1cc(-c2ccc(CN3C(=O)C4(CCN(C5CCCCCC5)C4)c4ccccc43)c(F)c2)cn1,EC50,'=',7413.1
Cn1cc(-c2ccc(CN3C(=O)CS(=O)(=O)c4ccccc43)c(F)c2)cn1,EC50,'>',10000
CCCCSc1nsnc1OC1CN2CCC1CC2,EC50,'=',22.3
O=c1[nH]c2ccccc2n1C1CCN(CCCOc2ccc(F)cc2)CC1,EC50,'=',400
O=C1CCCN1CC#CCN1CCCC1,EC50,'=',390
CCCCOc1nonc1OC1CN2CCC1CC2,EC50,,
CCCSc1nsnc1OC1CN2CCC1CC2,EC50,'=',430.9
O=C(NCC1CCCNC1)c1ccccc1-c1nc(Cl)cs1,EC50,'>',10000
CN1CCC(CNC(=O)c2ccccc2-c2cccc(Cl)c2)CC1,EC50,'>',10000
CC(NC(=O)c1ccccc1-c1cccc(Cl)c1)C1CCNCC1,EC50,'>',10000
CC1(C)CNCCC1CNC(=O)c1cc(Cl)ccc1-c1cccc(Cl)c1,EC50,'>',10000
O=C(NCC1CCNCC1)c1ccccc1-c1nc(Cl)cs1,EC50,'=',251.19
NC(=O)c1cccc(-c2ccccc2C(=O)NCC2CCNCC2)c1,EC50,'>',10000
O=C(NCC1CCNCC1)c1ccccc1-c1ccc(F)c(Cl)c1,EC50,'=',25.12
,,,
CC(=O)NC1CCN(CCCN2C(=O)CCc3cc(F)c(F)cc32)CC1,EC50,'=',86
COc1cccc(C#CCO/N=C2\CN3CCC2C3)c1,EC50,'=',7121
CCOCCOCCOCCOCCOc1nsnc1C1=CCCN(C)C1.Cl,EC50,'=',6309.57
CN1CCC=C(c2nsnc2SCCCCCCCCCCSc2nsnc2C2=CCCN(C)C2)C1,EC50,'=',2100
N#Cc1ccccc1CN1CCC(N2CCC(n3c(=O)[nH]c4cc(Cl)ccc43)CC2)CC1,EC50,'=',1600
O=c1[nH]c2cc(Cl)ccc2n1C1CCN(C2CCN(Cc3ccccc3[N+](=O)[O-])CC2)CC1,EC50,'=',1100
O=c1[nH]c2ccccc2n1C1CCN(C2CCN(Cc3ccccc3Cl)CC2)CC1,EC50,'=',260
CCOC(=O)N1CCC(N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1,EC50,'=',2.1
,,,
CCOC(=O)N1[C@@H]2CC[C@H]1C[C@H](NCCNC(=O)N1CCCCC1)C2,EC50,'=',570
,,,
CS(=O)(=O)c1cccc(-c2ccccc2C(=O)NCC2CCNCC2)c1,EC50,'>',10000
O=C(NCc1ccncc1)c1ccccc1-c1ccncc1,EC50,'>',10000
O=C(NCc1ccncc1)c1ccccc1-c1ccc2ccccc2c1,EC50,'>',10000
O=C(NCC1CCNCC1)c1ccccc1-c1ccc(Cl)s1,EC50,'>',10000
O=C(NCC1CCNCC1)c1ccccc1-c1cc(Cl)cc(Cl)c1,EC50,'>',10000
O=C(NCC1CCNCC1)c1ccccc1-c1cc(Cl)ccc1F,EC50,'=',10
CC1CC(CNC(=O)c2ccccc2-c2cccc(Cl)c2)CCN1,EC50,'>',10000
CC1(CNC(=O)c2ccccc2-c2cccc(Cl)c2)CCNCC1,EC50,'>',10000
O=C(NCC1CCNCC1)c1cccc(F)c1-c1cccc(Cl)c1,EC50,'=',5011.87
CC(C)C(=O)NC1CCN(CCCN2C(=O)COc3ccccc32)CC1,EC50,'=',46
CC(C)CC(=O)NC1CCN(CCCN2C(=O)COc3ccccc32)CC1,EC50,,
O=C1CCc2cccc(F)c2N1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,EC50,'=',300
,,,
O=C1CCc2cnccc2N1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,EC50,,
O=C1CCc2cc(F)ccc2N1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,EC50,,
Cn1cc(-c2ccc(CN3C(=O)C4(CCN(C(=O)C5CCC5)C4)c4ccccc43)c(F)c2)cn1,EC50,'=',6300
C[C@@H]1O[C@H](C[N+](C)(C)C)C[C@H]1O.[Cl-],EC50,'=',5300
CN(C)C(=O)c1cccc(-c2ccccc2C(=O)NCC2CCNCC2)c1,EC50,'>',10000
NS(=O)(=O)c1cccc(-c2ccccc2C(=O)NCC2CCNCC2)c1,EC50,'>',10000
O=C(NCC1CCNCC1)c1ccccc1-c1cccc(Cl)c1F,EC50,'=',1000
O=C(Cc1ccccc1)NC1CCN(CCCN2C(=O)CCc3cc(F)c(F)cc32)CC1,EC50,'=',15
,,,
CN1CCC=C(c2nsnc2OCCCCCCCCCCCCO)C1.Cl,EC50,'=',3162.28
CN(CC1CCNCC1)S(=O)(=O)c1ccccc1-c1cccc(Cl)c1,EC50,'>',10000
C[C@H]1CNCC[C@H]1CNC(=O)c1c(F)cccc1-c1cccc(Cl)c1,EC50,'=',19.95
Clc1cc(Cl)cc(C#CCSc2nsnc2C23CN4CC2C3C4)c1,EC50,'=',1810
CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,EC50,'=',8792
O=C(O)c1cn(Cc2ccc(-c3ccccc3)cc2)c2c(F)ccc(F)c2c1=O,EC50,'=',270
Cn1cc(-c2ccc(Cn3cc(C(=O)O)c(=O)c4c(F)cccc43)c(F)c2)cn1,EC50,'=',41
C(#Cc1ccccc1)COc1nsnc1[C@@H]1CN2CC[C@H]1C2,EC50,'=',67.3
O=C1COc2ccccc2N1CCCN1CCC(n2c(=O)[nH]c3ccc(F)cc32)CC1,EC50,'=',44
,,,
Cn1cc(-c2ccc(CN3C(=O)C4(CCN(C(=O)C5CCCCC5)C4)c4ccccc43)c(F)c2)cn1,EC50,'=',5011.87
Cn1cc(-c2ccc(CN3C(=O)C4(CCN(C(=O)C5CCC5)C4)c4ccccc43)c(F)c2)cn1,EC50,'=',6309.57
,,,
,,,
O=C(NCC1CNCCO1)c1ccccc1-c1nc(Cl)cs1,EC50,'>',10000
O=C(NCC1CCNCC1)c1ccccc1-c1cccc(F)c1,EC50,'>',10000
O=C(NCC1CCNCC1)c1ccccc1-c1ccc(F)cc1,EC50,'>',10000
CC(=O)c1cccc(-c2ccccc2C(=O)NCC2CCNCC2)c1,EC50,'>',10000
O=C(NCc1ccncc1)c1ccccc1-c1cccs1,EC50,'>',10000
O=C(NCC1CCNCC1)c1ccccc1-c1nc(Cl)cs1,EC50,'=',251.19
O=C(NCC1CCNCC1)c1cc(F)ccc1-c1cccc(Cl)c1,EC50,'=',50.12
O=C(NCC1CCNCC1)c1c(F)cccc1-c1cccc(Cl)c1,EC50,'=',15.85
O=C(NCC1CCNCC1)c1ccc(Cl)cc1-c1cccc(Cl)c1,EC50,'=',100
Cc1ccc(C(=O)NCC2CCNCC2)c(-c2cccc(Cl)c2)c1,EC50,'=',158.49
O=C(NCC1CCNCC1)c1cnccc1-c1cccc(Cl)c1,EC50,'>',10000
Cn1cc(-c2cccc(Cl)c2)c(C(=O)NCC2CCNCC2)n1,EC50,'>',10000
OC(CCC1CCNCC1)c1ccccc1-c1cccc(Cl)c1,EC50,'=',1
CN(C(=O)Cc1ccccc1-c1cccc(Cl)c1)C1CCNCC1,EC50,'=',50.12
O=S(=O)(CCC1CCNCC1)c1ccccc1-c1cccc(Cl)c1,EC50,'=',63.1
O=C(NCC1CCNCC1)c1c(F)cccc1-c1cc(Cl)ccc1Cl,EC50,'=',31.62
CC1CNCC=C1CNC(=O)c1c(-c2cccc(Cl)c2)ccc(Cl)c1F,EC50,'=',158.49
CCOC(=O)N1C[C@H]2CC[C@@H](C1)[C@H]2NCCNC(=O)C1CCCCC1,EC50,'=',1000
CCCCCCOc1nsnc1C1=CCCN(C)C1,EC50,'=',13.18
CN1CCC=C(c2nsnc2OCCCCCCCC2CCN(CCCN3C(=O)CCc4ccccc43)CC2)C1,EC50,'=',173.78
,,,
Cn1cc(-c2ccc(CN3C(=O)C4(CCN(C5CCCCC5)C4)c4ccccc43)c(F)c2)cn1,EC50,'=',5128.61
CCCSc1nsnc1OC12CCCN(CC1)C2,EC50,,
CN(CC1CCNCC1)C(=O)c1ccccc1-c1cccc(Cl)c1,EC50,'>',10000
O=C(NCc1ccncc1)c1ccccc1-c1ccsc1,EC50,'>',10000
,,,
Cc1nnc2sc(C(=O)NCc3ccc(-c4cccnc4F)cc3)c(N)c2c1C,EC50,'>',30000
Clc1cccc(-c2ccccc2COCC2CCNCC2)c1,EC50,'>',10000
O=C(NCC12CCN(CC1)CC2)c1ccccc1-c1nc(Cl)cs1,EC50,'=',251.19
O=C(NC1CCNC1)c1ccccc1-c1nc(Cl)cs1,EC50,'>',10000
O=C(NCC1CCNCC1)c1ccccc1-c1ccccc1Cl,EC50,'>',10000
O=C(NCc1ccncc1)c1ccccc1-c1nccs1,EC50,'>',10000
CN1CCC=C(c2nsnc2OCCCCCCCC2CCN(CCCN3C(=O)CCc4ccccc43)CC2)C1,EC50,'=',41.69
O=C(NCC1CCNCC1)c1cc(Cl)ccc1-c1cccc(Cl)c1,EC50,'=',100
O=C(CBr)Nc1ccc(Cn2cc(C(=O)O)c(=O)c3ccccc32)cc1,EC50,'=',1584.89
,,,
CCCSc1nsnc1OC1CN2CCC1C2,EC50,'=',1.9
O=C(c1ccccc1C(F)(F)F)N1CCC(N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1,EC50,'=',910
O=C(Nc1cccc(SC(F)(F)F)c1)N1CCC(N2CCC(n3c(=O)[nH]c4cc(Cl)ccc43)CC2)CC1,EC50,'=',3600
Cn1cc(-c2ccc(CN3C(=O)C4(CCN(CCF)C4)c4ccccc43)c(F)c2)cn1,EC50,'=',4100
CN1CCC2(CC1)C(=O)N(Cc1ccc(-c3cnn(C)c3)cc1F)c1ccccc12,EC50,'=',3801.89
,,,
Cn1cc(-c2ccc(CN3C(=O)COc4ccccc43)c(F)c2)cn1,EC50,'=',5128.61
Cn1cc(-c2ccc(CN3c4ccccc4CS3(=O)=O)c(F)c2)cn1,EC50,'>',10000
CN1CCC=C(c2nsnc2SCCCSc2nsnc2C2=CCCN(C)C2)C1,EC50,'=',350
CN1CCC=C(c2nsnc2SCCCCCSc2nsnc2C2=CCCN(C)C2)C1,EC50,'=',79
Cn1cc(-c2ccc(Cn3cc(C(=O)N[C@@H]4CCCC[C@H]4O)c4c(F)cc(F)cc43)cn2)cn1,EC50,'=',4800
O=c1[nH]c2c(F)cccc2n1C1CCN(C2CCN(Cc3ccccc3C(F)(F)F)CC2)CC1,EC50,'=',1.71
CN(C)C(=O)N1[C@@H]2CC[C@H]1C[C@H](NCCNC(=O)c1ccccc1)C2,EC50,,
O=C(N[C@H]1CCCC[C@@H]1O)c1cn(Cc2ccc(-n3cccn3)cc2)c2cccnc12,EC50,'=',106
Cc1cc(Cl)cc(-c2ccccc2C(=O)NCC2CCNCC2)c1,EC50,'=',1584.89
Cc1ccc(Cl)cc1-c1ccccc1C(=O)NCC1CCNCC1,EC50,'=',158.49
Cn1ccc(-c2ccc(Cc3cc(C(=O)N[C@@H]4CCOC[C@H]4O)nc4c3ccn4C)cc2)n1,EC50,'=',60
CCOC(=O)N1C[C@H]2CC[C@@H](C1)[C@H]2NCCNC(=O)c1ccccc1C,EC50,'=',170
Cn1cc(-c2ccc(CN3C(=O)C4(CCN(CC(F)F)C4)c4ccccc43)c(F)c2)cn1,EC50,'>',10000
CN1CCC2(C1)C(=O)N(Cc1ccc(-c3cnn(C)c3)cc1F)c1ccccc12,EC50,'=',3235.94
CN1CCC2(C1)C(=O)N(Cc1ccc(-c3cnn(C)c3)cc1F)c1ccccc12,EC50,'=',2900
CN1CCC2(C1)C(=O)N(Cc1ccc(-c3cnn(C)c3)cc1F)c1ccccc12,EC50,'=',3200
O=S(=O)(NCC1CCNCC1)c1ccccc1-c1cccc(Cl)c1,EC50,'>',10000
O=C(NCC1=C(F)CNCC1)c1c(-c2cccc(Cl)c2)ccc(Cl)c1F,EC50,'=',158.49
CN(C(=O)CC1CCNCC1)c1ccccc1-c1cccc(Cl)c1,EC50,'>',10000
,,,
O=C(Cc1ccccc1)NC1CCN(CCCN2C(=O)CCc3cccc(F)c32)CC1,EC50,'=',290
O=C(Cc1ccccc1)NC1CCN(CCCN2C(=O)CCc3ccccc32)CC1,EC50,'=',48
CCC(=O)NC1CCN(CCCN2C(=O)COc3ccccc32)CC1,EC50,'=',27
O=C1CCc2ccncc2N1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,EC50,,
CC(=O)OCC[N+](C)(C)C,EC50,'=',1.1
O=C(NCc1ccccc1-c1cccc(Cl)c1)C1CCNCC1,EC50,'=',501.19
Cc1ccccc1CN1CCC(N2CCC(n3c(=O)[nH]c4c(F)cccc43)CC2)CC1,EC50,'=',1.06
O=c1[nH]c2ccccc2n1C1CCN(C2CCN(Cc3ccccc3[N+](=O)[O-])CC2)CC1,EC50,'=',120
O=c1[nH]c2cc(Cl)ccc2n1C1CCN(C2CCN(Cc3ccccc3C(F)(F)F)CC2)CC1,EC50,'=',1500
O=C1C(=O)N(Cc2ccc(-n3cccn3)cc2)c2ccccc21,EC50,'=',10
O=C1C(=O)N(Cc2ccccc2)c2ccccc21,EC50,'=',10
O=c1c2c[nH]c3ccccc3c-2nn1Cc1ccc(-n2cccn2)cc1,EC50,,
CN1CCC2(CCN(Cc3ccc(-c4cnn(C)c4)cc3F)C2=O)C1,EC50,'>',10000
O=C(NCc1ccncc1)c1ccccc1-c1ccco1,EC50,'>',10000
N[C@H]1CC[C@H](CNC(=O)c2ccccc2-c2cccc(Cl)c2)CC1,EC50,'>',10000
Fc1cc(Cl)cc(C#CCOc2nsnc2C23CN4CC2C3C4)c1,EC50,'=',110
O=C1CCc2ccccc2N1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,EC50,'=',6.3
CS(=O)(=O)N1[C@@H]2CC[C@H]1C[C@H](NCCNC(=O)c1ccccc1)C2,EC50,,
CCOC(=O)N1[C@@H]2CC[C@H]1C[C@H](NCCNC(=O)c1ccc[nH]1)C2,EC50,,
Cc1cnc(C(=O)N[C@H]2CC(O)OC[C@@H]2O)cc1Cc1ccc(-n2cccn2)cc1,EC50,'>',3000
Cc1cnc(C(=O)N[C@H]2CCOC(O)[C@@H]2O)cc1Cc1ccc(-c2cscn2)cc1,EC50,'=',162
Cn1ccc(-c2ccc(Cn3cc(C(=O)N[C@H]4CCOC(O)[C@@H]4O)c4ncccc43)cc2)n1,EC50,'>',257
O=C(N[C@H]1CCC(O)C[C@@H]1O)c1cn(Cc2ccc(-n3cccn3)cc2)c2cccnc12,EC50,'=',167
CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,EC50,'=',173780.08
COc1cccc(CC[N+](C)(C)C)c1.O=C[O-],EC50,'=',540
,,,
O=C(N[C@H]1CCCC[C@@H]1O)C1CN(Cc2ccc(-n3cccn3)cc2)c2cc(F)ccc2O1,EC50,'=',309.03
O=C(N[C@H]1CCOC[C@@H]1O)C1CN(Cc2ccc(-n3cccn3)cc2)c2ccccc2O1,EC50,'=',190
Cc1ccc(CN2CC(C(=O)N[C@H]3CCCC[C@@H]3O)Oc3ccccc32)cn1,EC50,'=',812.83
Cc1ccn(-c2ccc(CN3CC(C(=O)N[C@H]4CCCC[C@@H]4O)Oc4ccccc43)cn2)n1,EC50,'=',660.69
Cc1ccc(CN2CC(C(=O)N[C@H]3CCCC[C@@H]3O)Oc3ccccc32)cn1,EC50,'=',850
O=C(N[C@H]1CCCC[C@@H]1O)C1CN(Cc2ccc(-n3cccn3)cc2F)c2ccccc2O1,EC50,'=',1600
O=C(N[C@H]1CCCC[C@@H]1O)C1CN(Cc2ccc(-n3cccn3)cc2)c2ccc(F)cc2O1,EC50,'=',2187.76
O=C(N[C@H]1CCC[C@@H]1O)C1CN(Cc2ccc(-n3cccn3)cc2)c2ccccc2O1,EC50,'=',1174.9
O=C(Nc1ncccc1O)C1CN(Cc2ccc(-n3cccn3)cc2)c2ccccc2O1,EC50,'=',710
O=C(N[C@H]1CCCC[C@@H]1O)C1CN(Cc2ccc(Cl)nc2)c2ccccc2O1,EC50,'=',7600
O=C(N[C@H]1CCCC[C@@H]1O)C1CN(Cc2ccc(C(F)(F)F)nc2)c2ccccc2O1,EC50,'=',3700
,,,
Cc1ccc(Cn2nc3c4ccccc4n(Cc4ccccc4C)cc-3c2=O)c(C)c1,EC50,,
Cc1ccc(Cn2nc3c4ccccc4n(Cc4ccccc4F)cc-3c2=O)c(C)c1,EC50,'=',656
Cc1ccc(Cn2nc3c4ccccc4n(C)cc-3c2=O)c(C)c1,EC50,,
O=c1c2cn(Cc3ccccc3)c3ccccc3c-2nn1Cc1ccccc1F,EC50,'=',1010
Cc1nnc2sc(C(=O)NCc3ccc(S(=O)(=O)C(F)F)cc3)c(N)c2c1C,EC50,'>',30000
CCCCC1CCN(CCCC(=O)c2ccccc2C)CC1.Cl,EC50,'=',450
,,,
CCCO[C@H]1CC[C@](C)(N2CCC(n3c(=O)oc4ccc(S(C)(=O)=O)cc43)CC2)CC1,EC50,'=',2.512
CCCCOc1nsnc1OC1CCN(C)C1,EC50,,
Cn1cc(-c2ccc(CN3C(=O)COc4ccccc43)c(F)c2)cn1,EC50,'=',5200
,,,
Cn1cc(-c2ccc(CN3C(=O)C(C)(O)c4ccccc43)c(F)c2)cn1,EC50,'>',10000
CC(C)(CN1C(=O)c2cccc3cccc(c23)C1=O)C[N+](C)(C)CCCCCC[N+](C)(C)CC#CCOc1ccon1.[Br-].[Br-],EC50,'=',8912.51
CN1CCC=C(c2nsnc2OCC#Cc2ccccc2)C1,EC50,'=',110
O=C(NCC1CCNCC1)c1cccc(Cl)c1-c1cccc(Cl)c1,EC50,'>',10000
Cc1ccc(-c2cccc(Cl)c2)c(C(=O)NCC2CCNCC2)c1,EC50,'=',1000
O=C(CCC1CCNCC1)c1ccccc1-c1cccc(Cl)c1,EC50,'>',10000
Clc1cccc(-c2ccccc2CNCC2CCNCC2)c1,EC50,'>',10000
Fc1cccc(-c2cc(Cl)ccc2Cl)c1-c1nc(C2CCNCC2)no1,EC50,'=',501.19
Fc1cccc(-c2cccc(Cl)c2)c1-c1noc(CC2CCNCC2)n1,EC50,'>',10000
C[C@H]1CNCC[C@@H]1CNC(=O)c1c(F)cccc1-c1cccc(Cl)c1,EC50,'=',0.7943
CCCO[C@H]1CC[C@](C)(N2CCC(N3C(=O)Cc4ccc(C)cc43)CC2)CC1,EC50,'=',0.5012
CSCC1CC(C2=CCCN(C)C2)=NO1,EC50,'=',5680
C[N+](C)(C)CCOC(N)=O.[Cl-],EC50,'=',250
Cn1cc(-c2ccc(CN3C(=O)C4(CCN(C5CCCC5)C4)c4ccccc43)c(F)c2)cn1,EC50,'=',3100
O=C(NC1CCCNC1)c1ccccc1-c1nc(Cl)cs1,EC50,'>',10000
Cc1ccc(-c2ccccc2C(=O)NCC2CCNCC2)cc1,EC50,'>',10000
CN(C)c1cccc(-c2ccccc2C(=O)NCC2CCNCC2)c1,EC50,'>',10000
O=C(NCC1CCNCC1)c1ccccc1-c1cccc(OC(F)(F)F)c1,EC50,'>',10000
O=C1CCc2ccccc2N1OCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,EC50,,
O=C1COc2ccccc2N1CCCN1CCC(n2c(=O)[nH]c3cccc(F)c32)CC1,EC50,,
O=C1CCc2c(F)cccc2N1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,EC50,'=',68
O=C(NCC1CCNCC1)c1ccccc1-c1ccc(Cl)cc1,EC50,'=',86
COc1cccc(-c2ccccc2C(=O)NCC2CCNCC2)c1,EC50,'>',10000
O=C(NCC1CCNCC1)c1ccccc1-c1cccc(C(F)(F)F)c1,EC50,'>',10000
N#Cc1cccc(-c2ccccc2C(=O)NCC2CCNCC2)c1,EC50,'>',10000
COc1cccc(C#CCO/N=C2\CN3CCC2C3)c1,EC50,'>',1000
CN1CCC=C(C2=NOC(N3CCCC3=O)C2)C1,EC50,'=',31
O=C(Cc1ccccc1)NC1CCN(CCCN2C(=O)COc3ccccc32)CC1,EC50,'=',97
CCCCCSc1nsnc1OC1CN2CCC1CC2,EC50,'=',433.3
O=c1[nH]c2ccc(F)cc2n1C1CCN(C2CCN(S(=O)(=O)c3ccccc3)CC2)CC1,EC50,'=',3300
,,,
,,,
C[N+](C)(C)CCOC(N)=O.[Cl-],EC50,'=',33500
Cc1ccccc1CN1CCC(N2CCC(n3c(=O)[nH]c4cc(Cl)ccc43)CC2)CC1,EC50,'=',1030
,,,
COc1ccc(Cn2cc(C(=O)O)c(=O)c3c(F)ccc(F)c32)cc1,EC50,'=',31.62
COc1ccc(Cn2cc(C(=O)O)c(=O)c3ccccc32)cc1,EC50,'=',128.82
COc1ccccc1CN/C(C)=N/c1ccc2c(c1)[C@@H](NC(=O)c1ccc(Br)cc1)[C@H](O)C2,EC50,'=',572
CCCCCCOc1nsnc1C1=CCCN(C)C1,EC50,'=',57
,,,
FC(F)(F)C[C@@H]1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=S,EC50,'=',311
CC(C)(O)C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=S,EC50,'=',1846
S=C1Cc2ccccc2-c2cc(Cl)ccc2N1,EC50,'>',10000
CCOC(=O)N1CCC(CN2CCC3(CC2)CN(S(C)(=O)=O)c2ncccc23)CC1,EC50,'=',352
C(#Cc1ccccc1)CSc1nsnc1[C@H]1CN2CCC[C@H]1C2,EC50,'=',0.2
CN1CCC=C(c2nsnc2SCCSc2nsnc2C2=CCCN(C)C2)C1,EC50,'=',440
CCCSc1nsnc1OC1CN2CCCC1C2,EC50,'=',1
C[N+](C)(CC#CCOC1=NOCC1)CCCCNC(=O)c1cn(Cc2ccccc2)c2c(F)cccc2c1=O.[Br-],EC50,'=',57.54
C[N+](C)(C)CCOC(N)=O.[Cl-],EC50,'=',3811
Cn1cc2c(-c3cc(F)c(CN4Cc5ncoc5C4=O)c(F)c3)cccc2n1,EC50,'>',10000
C(#Cc1ccccc1)CSc1nsnc1[C@@H]1CN2CCC[C@H]1C2,EC50,'=',1
Cc1cccc(C(=O)N2CCC(N3CCC(n4c(=O)[nH]c5ccccc54)CC3)CC2)c1,EC50,'=',510
Cn1c(CO)c(Cc2ccc(-n3cccn3)cc2)cc(C(=O)N[C@H]2CCCC[C@@H]2O)c1=O,EC50,'=',40
CC(=O)OCC[N+](C)(C)C.[Cl-],EC50,'=',770
C[N+](C)(C)CC#CCN1CCCC1=O.[I-],EC50,'=',7400
O=c1[nH]c2cc(Cl)ccc2n1C1CCN(C2CCN(Cc3ccccc3Cl)CC2)CC1,EC50,'=',1800
,,,
O=C1CCc2ccccc2N1CCCN1CCC(CCCCCCCCCO)CC1,EC50,'=',245470.89
CCO[C@H]1CC[C@](C)(N2CCC(N3C(=O)Cc4ccc(C)cc43)CC2)CC1,EC50,'=',0.3981
O=C(NC[C@H]1C[C@H]2CC[C@@H](C1)N2)c1ccccc1-c1cccc(Cl)c1,EC50,'>',10000
Cc1ccc2c(c1)N=C(C1=CCN(C)CC1)c1cc(F)ccc1N2,EC50,'=',310
CCc1ccc2c(c1)C(C1=CCN(C)CC1)=Nc1cc(C)ccc1N2,EC50,'>',10000
Cc1[nH]cc2c1C(=O)N(Cc1c(F)cc(-c3cccc4nn(C)cc34)cc1F)C2,EC50,'>',10000
Cn1cc2c(-c3cc(F)c(CN4Cc5ccn(CC6CCCO6)c5C4=O)c(F)c3)cccc2n1,EC50,'=',6450
Cc1ccc(OC2CCN(c3ncnc4ccc(F)cc34)CC2)cn1,EC50,'>',10000
CN1CCN(C(=O)C(F)(Cc2ccccc2)c2ccccc2)CC1,EC50,'=',28.18
C/C(=N\c1ccc2c(c1)[C@@H](NC(=O)c1ccc(Br)cc1)[C@H](O)C2)Nc1ccc(F)cc1,EC50,'=',51
COc1cccc(CN/C(C)=N/c2ccc3c(c2)[C@@H](NC(=O)c2ccc(Br)cc2)[C@H](O)C3)c1,EC50,'=',198
COc1ccc(CN/C(C)=N/c2ccc3c(c2)[C@@H](NC(=O)c2ccc(Br)cc2)[C@H](O)C3)cc1,EC50,'=',837
Cn1cc(-c2ccc(Cn3nc(C(=O)N[C@H]4CCCC[C@@H]4O)c4ncccc43)c(F)c2)cn1,EC50,'=',25.3
CNC(=O)c1ccc(Cn2cc(C(=O)N[C@H]3COCC[C@@H]3O)c3ncccc32)cc1,EC50,'=',9.1
CN1CCC=C(c2nsnc2OCC#Cc2ccccc2)C1,EC50,'=',110.9
CCCCCCOc1nsnc1C1=CCCN(C)C1,EC50,'=',134.5
C[N+](C)(C)CCOC(N)=O,EC50,'=',630.96
O=C1COc2ccccc2N1CCCN1CCC(n2c(=O)[nH]c3c(F)cccc32)CC1,EC50,'=',110
O=C1COc2ccccc2N1CCCN1CCC(n2c(=O)[nH]c3ccncc32)CC1,EC50,'=',1200
O=C1COc2ccccc2N1CCCN1CCC(n2c(=O)[nH]c3cccnc32)CC1,EC50,'=',1700
CN1CCC=C(C2=NOC(C#N)C2)C1,EC50,'=',7540
CC(=O)OCC[N+](C)(C)C,EC50,'=',100000
,,,
Cc1ccc(Cc2cc3c(=O)n([C@H]4CCCC[C@@H]4O)cnc3c3ccccc23)cn1,EC50,'=',63
Clc1ccc(C#CCSc2nsnc2C23CN4CC2C3C4)cc1,EC50,'=',107
O=C(N[C@H]1CCCC[C@@H]1O)C1CN(Cc2ccc(-n3cccn3)cc2)c2cc(Cl)ccc2O1,EC50,'=',2800
O=C(N[C@H]1CCCC[C@@H]1O)C1CN(Cc2ccc(-n3cccn3)cc2)c2cccc(F)c2O1,EC50,'=',140
O=C(Nc1ncccc1O)C1CN(Cc2ccc(-n3cccn3)cc2)c2ccccc2O1,EC50,'=',691.83
O=C(N[C@H]1CCCC[C@@H]1O)C1CN(Cc2ccc(C3CC3)nc2)c2ccccc2O1,EC50,'=',2238.72
O=C(N[C@H]1CCCC[C@@H]1O)C1CN(Cc2ccc(-n3cccc3)nc2)c2ccccc2O1,EC50,'=',478.63
CCCCCCOc1nsnc1C1=CCCN(C)C1,EC50,'=',316.23
CCCCCCOc1nsnc1C1=CCCN(C)C1,EC50,'=',158.49
Cc1ccccc1Cn1nc2c3ccccc3n(Cc3ccccc3)cc-2c1=O,EC50,'=',776.25
C/C(=N\c1ccc2c(c1)[C@@H](NC(=O)c1ccc(F)cc1)[C@H](O)C2)N(C)Cc1ccc(F)cc1,EC50,'=',392
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,EC50,,
O=C1CCc2ccc(F)cc2N1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,EC50,,
,,,
,,,
Cc1cnc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1C(O)c1ccc(-n2cccn2)cc1,EC50,'>',1000
Cc1cnc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1C(O)c1ccc(-n2cccn2)cc1,EC50,'>',1000
Cc1ccc2c(n1)c(C(=O)N[C@H]1CCOC[C@@H]1O)cn2Cc1ccc(-c2ccn(C)n2)cc1,EC50,'=',255
Cn1ccc(-c2ccc(Cn3cc(C(=O)N[C@H]4CCOC[C@@H]4O)c4nc(CO)ccc43)cc2)n1,EC50,'=',99
